Category,Sub-category,Brand,Product Name,Rating,Review,Bersih,combined_features
cleanser,facial wash,Sensatia Botanicals,Unscented Soapless Facial Cleanser,4.3,"beli nyari face wash aman bumil, merekomendasikan bahan2nya alami. busanya dikit, warnanya soft orange texturenya gel. habis pake seger, muka ngga berasa ketarik, baunya suka(mungkin bahan alami). repurchase habis. oh belinya jd. id produk2 skin care diskon",beli mencari face wash aman ibu hamil merekomendasikan bahan nya alami busanya  warnanya lembut orange texturenya gel habis pakai segar muka  berasa tertarik baunya sukamungkin bahan alami repurchase habis oh belinya  id produk skin care diskon,cleanser facial wash Sensatia Botanicals
cleanser,facial wash,Sariayu,Facial Foam Acne Care,3.9,"bruntusan jidat bergerilya nyari sabun muka cocok. kalo disuruh nyari kelebihan produk jawabannya harga murah gampang dicari😅soalnya bener-bener gak cocok.. sabun jerawat bikin jerawatan, kusam kering.",bruntusan jidat bergerilya mencari sabun muka cocok  disuruh mencari kelebihan produk jawabannya harga murah mudah dicarisoalnya bener bener  cocok sabun jerawat  jerawatan kusam kering,cleanser facial wash Sariayu
cleanser,facial wash,Emina,Ms. Pimple Face Wash,4,"beli kelupaan bawa facial wash suami dinas. facial wash dilengkapi witch hazel zinc bagus kulit berminyak, facial wash paraben-free alcohol-free. tekstur gelnya mengandung busa menurutku aman kulit sensitif. lanjutin facial wash habis ampuh mengeringkan jerawat kecil-kecil muncul.",beli kelupaan bawa facial wash suami dinas facial wash dilengkapi penyihir hazel zinc bagus kulit berminyak facial wash paraben free alcohol free tekstur gelnya mengandung busa menurutku aman kulit sensitif lanjutkan facial wash habis ampuh mengeringkan jerawat kecil kecil muncul,cleanser facial wash Emina
cleanser,facial wash,Innisfree,Bija Trouble Facial Foam,4.1,"teksturnya kyk odol, gak busa. pakai muka gak ketarik, bersih segar. pakainya sebiji jagung semuka klw berlebih rada aneh... mencegah jerawat yes botol 3.",teksturnya kayak odol  busa pakai muka  tertarik bersih segar pakainya sebiji jagung semuka  berlebih  aneh mencegah jerawat  botol,cleanser facial wash Innisfree
cleanser,facial wash,Poise,Luminous White Whitening Facial Foam,4,"nyoba facial foam, suka, disc indo+alfa. belinya indomart sukaaa bangett, cuman pake setetes udh berbusa bnyk bnget(ya emg facial foam hehe) bikin muka ketarik ngga. packagingnya simplee kek sabun muka. hasilnya pake kulit keliatan cerah. lumayann cuci mukaa❤️",mencoba facial foam suka disc indo alfa belinya indomaret suka banget  pakai setetes  berbusa  bngetya  facial foam hehe  muka tertarik  packagingnya simplee kayak sabun muka hasilnya pakai kulit  cerah lumayann cuci mukaa,cleanser facial wash Poise
cleanser,facial wash,Wardah,Acnederm Pure Foaming Cleanser,3.3,"produknya bagus, sayang, kebanyakan kulitnya berjerawat sensitif, parfum, ganggu, gak rekomendasi produk kulit sensitif, orang skin condition beda.",produknya bagus sayang kebanyakan kulitnya berjerawat sensitif parfum ganggu  rekomendasi produk kulit sensitif manusia skin condition beda,cleanser facial wash Wardah
cleanser,facial wash,Kleveru Organics,Sea Buckhtorn Cleansing Gel,4.5,"nemu face wash cocok kulitku tuh sensitifff bgt plus bruntusan. teksturnya tuh gel wangi jeruk, suka ga bikin perih jerawatku merah. repurchase suka bangett, ragu tp karna ingredients ga fragrance alcohol free jugaa berani nyoba sebagus ituuu^.^^.^",menemukan face wash cocok kulitku  sensitiff banget plus bruntusan teksturnya  gel wangi jeruk suka   perih jerawatku merah repurchase suka banget ragu   ingredients  fragrance alcohol gratis  berani mencoba sebagus,cleanser facial wash Kleveru Organics
cleanser,facial wash,Somethinc,Low pH Gentle Jelly Cleanser,4.5,baguuuus!! kalo kulit sensitive jerawatan gituuu bangeett texturenya gel padet gituu wangi khas bgt tea tree menurutku kek wangi herbal(kl gaksalah) trs ku seneng tuh gentle cleanser busa tetep berasa melimpah loh berasa bersih super fresh kalo habis cumuk pake dia👌 kalo kulit lg keringg bgt ga saranin pake karna efek ketarik nya🥺 overall bgddd,baguus  kulit sensitive jerawatan  banget texturenya gel padat  wangi khas banget tea tree menurutku kayak wangi herbalkl gaksalah  ku senang  gentle cleanser busa  berasa melimpah lho berasa bersih super fresh  habis cumuk pakai   kulit  keringg banget  sarankan pakai  efek tertarik  secara keseluruhan bgdd,cleanser facial wash Somethinc
cleanser,facial wash,True to Skin,Matcha Oat Gentle Cleanser,4.8,"true to skin matcha oat gentle cleanser ph balanced nan seimbang sesuai jenis kulit, ramah membersihkan kulit wajahku lembut kering ketarik. definisi cleanser harga ramah. cleanser bertekstur gel berwarna coklat tanaman herbal cincang kasar(mungkin potongan daun teh)#seruputteh heart leaf memiliki aroma herbal relaxing menurutku kuat, hambatan utama ulasanku. terpukau finishing membersihkan wajahku lembapnya gak gampang hilang ditelan bumi. kandungan bahan-bahan menjaga kulit,: oat, heart leaf, collagen real green tea leaves produksi busa gak heboh, busa lembut creamy. tipe finishing licin bersih cleanser kesukaanku rasakan mencoba produk. packaging tube berwarna olive cantik. true to skin bikin packaging perpaduan warnanya bagus deh! berisi 100ml, menurutku minus packaging lobang tutupnya produk besar teksturnya cenderung cair suka kebanyakan. so far kualitas produknya bilang. kulit wajahku sumringah mencobanya hal membersihkan👌🏻 good job true to skin& i love you.",skin matcha oat gentle cleanser ph balanced nan seimbang sesuai jenis kulit ramah membersihkan kulit wajahku lembut kering tertarik definisi cleanser harga ramah cleanser bertekstur gel berwarna coklat tanaman herbal cincang kasarmungkin potongan daun teh heart leaf memiliki aroma herbal relaxing menurutku kuat hambatan utama ulasanku terpukau finishing membersihkan wajahku lembapnya  mudah hilang ditelan bumi kandungan bahan bahan menjaga kulit oat heart leaf collagen  green tea leaves produksi busa  heboh busa lembut creamy tipe finishing licin bersih cleanser kesukaanku rasakan mencoba produk packaging tube berwarna olive cantik   skin  packaging perpaduan warnanya bagus deh berisi ml menurutku minus packaging lubang tutupnya produk  teksturnya cenderung cair suka kebanyakan sok far kualitas produknya bilang kulit wajahku sumringah mencobanya  membersihkan bagus pekerjaan   skin  cinta,cleanser facial wash True to Skin
cleanser,facial wash,Raiku Beauty,Antioxidant Cleansing Foam,4.9,"Formulanya enak banget. lembut gitu, jadi gak bikin kulit kering dan ketarik. Series antioxidant ini beneran seperti namanya 😍 Bisa menangkal radikal bebas karna mengandung Kakadu Plum Extract dan Hydroxyacetophenone yang tinggi antioxidant.",formulanya  lembut   kulit kering tertarik series antioxidant benaran namanya menangkal radikal bebas  mengandung kakadu plum extract hydroxyacetophenone antioxidant,cleanser facial wash Raiku Beauty
cleanser,facial wash,Cosrx,Salicylic Acid Exfoliating Cleanser,4.1,exofiliating cleanser jatuhlah je cosrx. enak dipake kerasa bersih ga bikin ketarik. teksturnya enak ga kaya gel diaplikasiin dikit busanya. sayangnya ga efek apa-apa aku:(,exofiliating cleanser jatuhlah  cosrx  dipakai kerasa bersih   tertarik teksturnya   kayak gel diaplikasiin  busanya sayangnya  efek apa apa,cleanser facial wash Cosrx
cleanser,facial wash,Acnes,Natural Care Facewash Oil Control,3.6,"pake, hasilnya jerawat kempes berkurang. gak iritasi mengurangi minyak berlebih muka. harga worth it. recommend pokoknya✨✨✨✨. gampang cari produk mini market",pakai hasilnya jerawat kempis berkurang  iritasi mengurangi minyak berlebih muka harga bernilai  direkomendasikan pokoknya mudah cari produk mini market,cleanser facial wash Acnes
cleanser,facial wash,Sariayu,Putih Langsat Facial Foam,3.4,"pake ngelengkapin skincare line kesemuanya sariayu. bersihin minyak& debu, performanya. teksturnya creamy semi gel(apa istilahnya). bagus kulitnya oily(dulu oily), kulit mature& kering, pake facial wash kering& sensasi ketariknya. wanginya enak lembut, mencerahkan enggak(hanya pake muka keliatan cerah& seger). enggak bikin bo. cocok kulit remaja.",pakai ngelengkapin skincare line kesemuanya sariayu bersihkan minyak debu performanya teksturnya creamy semi gelapa istilahnya bagus kulitnya oilydulu oily kulit mature kering pakai facial wash kering sensasi ketariknya wanginya  lembut mencerahkan enggakhanya pakai muka  cerah segar   bo cocok kulit remaja,cleanser facial wash Sariayu
cleanser,facial wash,Ariul,Smooth & Pure Cleansing Foam,3.9,"produk tuh aromanya seger kaya jeruk jeruk. busanya menurutku, pakenya 2 heheh. efeknya menurutku bikin kering fw memiliki ph tingga ga? kalo dipake sehari-hari engga deh,!👌 so, i have to buy my gentle cleanser as my basic cleanser:)",produk  aromanya segar kayak jeruk jeruk busanya menurutku pakenya  hehe efeknya menurutku  kering fw memiliki ph tinggal   dipakai sehari hari  deh sok  have  buy my gentle cleanser as my basic cleanser,cleanser facial wash Ariul
cleanser,facial wash,Pond's,Pure White Mineral Clay Face Cleanser,3.8,"cleanser pemakaian rutin sekolah sma, kulit bersih, kering penggunaan, cocok berkulit jenis berminyak, sebersih kulit. kulit kering dicuci produk, langsung cepet2 pakai moisturizer biar lembab",cleanser pemakaian rutin sekolah  kulit bersih kering penggunaan cocok berkulit jenis berminyak sebersih kulit kulit kering dicuci produk  cepat pakai moisturizer biar lembap,cleanser facial wash Pond's
cleanser,facial wash,Innisfree,Jeju Volcanic Pore Cleansing Foam,4.1,"pake produk tuh versi sample dikasih belanja skincare langsung myeongdong, korea. dipake enak, muka berasa bersih, cocok wajah cenderung oily skin. puas sm hasilnya, lgsg deh checkout versi fullsize olshop.",pakai produk  versi sample dikasih belanja skincare  myeongdong korea dipakai  muka berasa bersih cocok wajah cenderung oily skin puas  hasilnya  deh checkout versi fullsize toko online,cleanser facial wash Innisfree
cleanser,facial wash,Clean And Clear,Active Clear Acne Clearing Cleanser,3.3,"jaman sma pake, suka gonta ganti. cocok cocok. ngurangin jerawat kalo jerawat. abis pakenya keset overall ga keluhan muka. ngurangin oil muka, pokonya bagus",zaman  pakai suka gonta ganti cocok cocok ngurangin jerawat  jerawat habis pakenya keset secara keseluruhan  keluhan muka ngurangin oil muka pokoknya bagus,cleanser facial wash Clean And Clear
cleanser,facial wash,The Body Shop,Seaweed Deep Cleansing Gel Wash,3.7,"minusnya nih: licin, wkwk. kayak nggak bersih. plusnya, supeerrrr nggak bikin kering. awet gemes pakainya busanya dikit. gel. aromanya enak. cuci muka berasa mandi duyung, segerrrr",minusnya nih licin wkwk   bersih plusnya supeerr   kering awet gemas pakainya busanya  gel aromanya  cuci muka berasa mandi duyung segar,cleanser facial wash The Body Shop
cleanser,facial wash,Dove,Beauty Moisture Facial Foam,4.1,pake pengganti cetaphil. teksturnya creamy kuning warnanya. pake nyengat wanginya bunga/floral gt lama2 ga. dipake busanya gak enak dipake. habis dibilas kulit ga kesan keset dikit. kulitku bersih ga bikin kering. packaging. harganya jg murah 20rb 100ml. udh cocok sm ni face wash sayangnya jual online offline. suka bgtt deh ga bikin kering kulitku. ingredients aman krn sls. rekomen pemilik kulit kering normal. melembabkannya. kalo ga mengandung fragrance phenoxyethanol holy grail. kutanya unilever indonesia produk ga produksi alias berhenti cocok dikulitku:((,pakai pengganti cetaphil teksturnya creamy kuning warnanya pakai nyengat wanginya bunga floral    dipakai busanya   dipakai habis dibilas kulit  kesan keset  kulitku bersih   kering packaging harganya  murah ribu ml  cocok  nih face wash sayangnya jual online offline suka banget deh   kering kulitku ingredients aman  sls rekomen pemilik kulit kering normal melembabkannya   mengandung fragrance phenoxyethanol holy grail kutanya unilever indonesia produk  produksi alias berhenti cocok dikulitku,cleanser facial wash Dove
cleanser,facial wash,Kiehl's,Calendula Deep Cleansing Foaming Face Wash,4.4,"beli random cari facial wash melembabkan menemuakan gak nyesel beli langsung full sizenya. after usenya tuh kayak melembabkan, gak bikin kulit ketarik kering typical muka sensitif kering.",beli random cari facial wash melembabkan menemuakan  menyesal beli  full sizenya after usenya   melembabkan   kulit tertarik kering tipikal muka sensitif kering,cleanser facial wash Kiehl's
cleanser,facial wash,Pond's,Anti Bacterial Facial Foam,4.5,"mengklaim klo produk and anti bakterial. klo formulasi produk, aroma bikin produk dianggap anti bakterial. aromanya khas antiseptik.",mengklaim kalo produk  anti bakterial kalo formulasi produk aroma  produk dianggap anti bakterial aromanya khas antiseptik,cleanser facial wash Pond's
cleanser,facial wash,Krave Beauty,Matcha Hemp Hydrating Cleanser,4.6,"had high expectation for this product since i love liah and her content. pemakaian 3 ga, bantu hilangin jerawat mengurangi produksi minyak kulit(paling noticeable bangun pagi). sayangnya 3 pake berasa muka ketarik kering. coba alternate pake malem, tetep berasa kering cepet2 pake calming. maybe this product is not for me, but i would still recommend it for anyone wanting to try.",had  expectation   produk   cinta liah  her content pemakaian   bantu menghilangkan jerawat mengurangi produksi minyak kulitpaling noticeable bangun pagi sayangnya  pakai berasa muka tertarik kering coba alternate pakai malam  berasa kering cepat pakai calming   produk    me   would  direkomendasikan   anyone wanting  try,cleanser facial wash Krave Beauty
cleanser,facial wash,Jellys,Pure Face Mask Power Soap (New),5,"nyobain karna keracunan review orangorang femaledaily, nyoba semingguan semantul, bikin cerahnya dapet, ngerasa bersih seger cuci muka. susah klo dibawabawa karna sabun batang, coba kalo versi sabun cairnya, dahlah repurchase teruuuus👌🏼",mencoba  keracunan ulasan orangorang femaledaily mencoba semingguan semantul  cerahnya   bersih segar cuci muka susah kalo dibawabawa  sabun batang coba  versi sabun cairnya dahlah repurchase,cleanser facial wash Jellys
cleanser,facial wash,Acnes,Natural Care Yogurt Touch Facewash,3.8,"coba breakout parah, nambah breakout:( after dibilas ketarik kering baunya gasuka bgtt, pake semingguan nimbulin jerawat pustula pipi idung huhu, produk acnes gagal kulit sii sedih bgt pdhl uda expect ni produk hmm 6/10",coba breakout parah menambah breakout after dibilas tertarik kering baunya tidak suka banget pakai semingguan menimbulkan jerawat pustula pipi hidung huhu produk acnes gagal kulit sih sedih banget   expect nih produk hem,cleanser facial wash Acnes
cleanser,facial wash,AVOSKIN,Natural Sublime Facial Cleanser,4.7,"jujur tuh tube saking ketagihan feels-nya enak dipake bersihin wajah ringan bikin fresh, nggak tuh efek ketarik cuci muka bikin lembab. nggak ninggalin residu kaya lengket habis dibilas. pake tuh liat@sukaskincarean post enak beli jatuh cinta. btw cleanser infused serum facial cleanser mengandung niacinamide hyaluronic acid. melembabkan, cleanser wajah bersih kandungan niacinamide. harganya terjangkau under 100k belinya best deal e-commerce. wajib cobain!",jujur  tube saking ketagihan feels nya  dipakai bersihkan wajah ringan  fresh   efek tertarik cuci muka  lembap  meninggalkan residu kayak lengket habis dibilas pakai   post  beli jatuh cinta ngomong-ngomong cleanser infused serum facial cleanser mengandung niacinamide hyaluronic acid melembabkan cleanser wajah bersih kandungan niacinamide harganya terjangkau under kak belinya terbaik deal e commerce wajib mencoba,cleanser facial wash AVOSKIN
cleanser,facial wash,The Bath Box,Sugar Cleanser,4.1,"ukuran maskernya mini, 60 gram. teksturnya padat dicampur air. masknya dipakai second cleanser, wanginya traditional salon2 ingredientnya natural green tea, kaolin clay oil2. paonya sayang cepet, 2 bulanan. pakai muka langsung bersih, cocok deep cleansing.",ukuran maskernya mini  gram teksturnya padat dicampur air masknya dipakai second cleanser wanginya traditional salon ingredientnya natural green tea kaolin clay oil paonya sayang cepat  bulanan pakai muka  bersih cocok deep cleansing,cleanser facial wash The Bath Box
